section,category,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,TASTY,365,121.6666666666666667,2.0162500000000000,1.4012500000000000
NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,WONHAE,58,19.3333333333333333,3.1238095238095238,1.1333333333333333
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,LEMONILO,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,MIGELAS,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,NISSIN,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,NONG SHIM,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,PALDO,3,1.5000000000000000,1.3333333333333333,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,SAMYANG,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,SARIMI,1,0.33333333333333333333,2.0000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,SEDAAP,97,32.3333333333333333,1.2062500000000000,1.7312500000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,SUKSES,5,1.6666666666666667,1.00000000000000000000,1.3000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,TASTY,6,2.0000000000000000,1.1666666666666667,1.3333333333333333
NOODLE,1911 - INSTANT NOODLE BAG,KOBE,WONHAE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,MIE OVEN,5,1.6666666666666667,1.6666666666666667,1.5000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,MIGELAS,5,1.6666666666666667,2.0000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,MUJIGAE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,NISSIN,13,4.3333333333333333,1.6428571428571429,1.2857142857142857
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,NONG SHIM,14,4.6666666666666667,1.5000000000000000,1.1666666666666667
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,OMOIDE,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,PALDO,1,0.50000000000000000000,4.0000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,RICHEESE,1,0.50000000000000000000,2.0000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,SAMYANG,23,7.6666666666666667,1.5277777777777778,1.2500000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,SARIMI,7,2.3333333333333333,1.3750000000000000,1.5000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,SEDAAP,211,70.3333333333333333,1.3047337278106509,1.6508875739644970
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,SUKSES,11,3.6666666666666667,1.4285714285714286,1.9285714285714286
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,TASTY,15,5.0000000000000000,1.3181818181818182,1.3636363636363636
NOODLE,1911 - INSTANT NOODLE BAG,LEMONILO,WONHAE,5,1.6666666666666667,1.3333333333333333,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIE OVEN,NISSIN,1,0.50000000000000000000,2.0000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIE OVEN,SEDAAP,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,NISSIN,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,NONG SHIM,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,OMOIDE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,PALDO,4,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,SAMYANG,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,SARIMI,3,1.00000000000000000000,1.00000000000000000000,1.6666666666666667
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,SEDAAP,75,25.0000000000000000,1.0503597122302158,1.6402877697841727
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,SUKSES,9,3.0000000000000000,1.1250000000000000,1.7500000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,TASTY,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MIGELAS,WONHAE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MOMOGI,NISSIN,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MOMOGI,NONG SHIM,1,0.33333333333333333333,2.0000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,NISSIN,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,NONG SHIM,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,OMOIDE,6,2.0000000000000000,1.00000000000000000000,1.1428571428571429
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,PALDO,12,4.0000000000000000,1.0833333333333333,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,SAMYANG,18,6.0000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,SARIMI,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,SEDAAP,23,7.6666666666666667,1.00000000000000000000,1.3529411764705882
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,SUKSES,3,1.00000000000000000000,1.00000000000000000000,1.8000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,TASTY,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,MUJIGAE,WONHAE,5,1.6666666666666667,1.2000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,NONG SHIM,15,5.0000000000000000,1.0416666666666667,1.2500000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,OMOIDE,3,1.5000000000000000,1.00000000000000000000,1.5000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,PALDO,13,4.3333333333333333,1.3125000000000000,1.1250000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,SAMYANG,32,10.6666666666666667,1.3720930232558140,1.4186046511627907
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,SARIMI,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,SEDAAP,79,26.3333333333333333,1.2916666666666667,1.8250000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,SUKSES,8,2.6666666666666667,1.1818181818181818,1.5454545454545455
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,TASTY,10,3.3333333333333333,1.2500000000000000,1.3333333333333333
NOODLE,1911 - INSTANT NOODLE BAG,NISSIN,WONHAE,12,4.0000000000000000,1.4000000000000000,1.2666666666666667
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,OMOIDE,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,PALDO,28,9.3333333333333333,1.3529411764705882,1.2941176470588235
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,SAMYANG,95,31.6666666666666667,1.3495934959349593,1.1788617886178862
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,SARIMI,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,SEDAAP,80,26.6666666666666667,1.3230769230769231,1.7769230769230769
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,SUKSES,4,1.3333333333333333,1.2500000000000000,1.2500000000000000
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,TASTY,6,2.0000000000000000,1.1666666666666667,1.6666666666666667
NOODLE,1911 - INSTANT NOODLE BAG,NONG SHIM,WONHAE,10,3.3333333333333333,1.00000000000000000000,1.1538461538461538
NOODLE,1911 - INSTANT NOODLE BAG,OMOIDE,PALDO,5,2.5000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,OMOIDE,SAMYANG,12,4.0000000000000000,1.2777777777777778,1.1111111111111111
NOODLE,1911 - INSTANT NOODLE BAG,OMOIDE,SEDAAP,17,5.6666666666666667,1.0769230769230769,1.3846153846153846
NOODLE,1911 - INSTANT NOODLE BAG,OMOIDE,SUKSES,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,OMOIDE,WONHAE,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,SAMYANG,49,16.3333333333333333,1.0845070422535211,1.1971830985915493
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,SARIMI,7,2.3333333333333333,1.2222222222222222,2.5555555555555556
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,SEDAAP,152,50.6666666666666667,1.0532786885245902,2.0163934426229508
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,SUKSES,15,5.0000000000000000,1.00000000000000000000,2.4782608695652174
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,TASTY,9,3.0000000000000000,1.00000000000000000000,1.3076923076923077
NOODLE,1911 - INSTANT NOODLE BAG,PALDO,WONHAE,7,2.3333333333333333,1.00000000000000000000,1.1428571428571429
NOODLE,1911 - INSTANT NOODLE BAG,RICHEESE,SEDAAP,4,2.0000000000000000,1.1250000000000000,1.6250000000000000
NOODLE,1911 - INSTANT NOODLE BAG,RICHEESE,SUKSES,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,SAMYANG,SARIMI,6,2.0000000000000000,1.2857142857142857,1.2857142857142857
NOODLE,1911 - INSTANT NOODLE BAG,SAMYANG,SEDAAP,188,62.6666666666666667,1.1818181818181818,1.6175548589341693
NOODLE,1911 - INSTANT NOODLE BAG,SAMYANG,SUKSES,12,4.0000000000000000,1.5000000000000000,1.9500000000000000
NOODLE,1911 - INSTANT NOODLE BAG,SAMYANG,TASTY,15,5.0000000000000000,1.1904761904761905,2.0476190476190476
NOODLE,1911 - INSTANT NOODLE BAG,SAMYANG,WONHAE,21,7.0000000000000000,1.00000000000000000000,1.0434782608695652
NOODLE,1911 - INSTANT NOODLE BAG,SARIMI,SEDAAP,191,63.6666666666666667,1.9388379204892966,1.9908256880733945
NOODLE,1911 - INSTANT NOODLE BAG,SARIMI,SUKSES,91,30.3333333333333333,1.8167938931297710,1.8396946564885496
NOODLE,1911 - INSTANT NOODLE BAG,SARIMI,TASTY,5,1.6666666666666667,1.8571428571428571,1.5714285714285714
NOODLE,1911 - INSTANT NOODLE BAG,SARIMI,WONHAE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,SUKSES,889,296.3333333333333333,2.1205533596837945,2.1151185770750988
NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,TASTY,350,116.6666666666666667,1.7343976777939042,1.3759071117561684
NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,WONHAE,33,11.0000000000000000,1.8888888888888889,1.1555555555555556
NOODLE,1911 - INSTANT NOODLE BAG,SUKSES,TASTY,33,11.0000000000000000,1.8750000000000000,1.2678571428571429
NOODLE,1911 - INSTANT NOODLE BAG,TASTY,WONHAE,4,1.3333333333333333,1.8000000000000000,1.2000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,ALFA,GAGA,9,3.0000000000000000,1.00000000000000000000,1.4444444444444444
NOODLE,1912 - INSTANT NOODLE CUP,ALFA,GEKIKARA,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,ALFA,NISSIN,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,ALFA,POP MIE,61,20.3333333333333333,1.0937500000000000,1.4479166666666667
NOODLE,1912 - INSTANT NOODLE CUP,ALFA,SEDAAP,29,9.6666666666666667,1.0888888888888889,1.3777777777777778
NOODLE,1912 - INSTANT NOODLE CUP,GAGA,GEKIKARA,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,GAGA,POP MIE,129,43.0000000000000000,1.2565445026178010,1.4293193717277487
NOODLE,1912 - INSTANT NOODLE CUP,GAGA,SEDAAP,89,29.6666666666666667,1.2962962962962963,1.3111111111111111
NOODLE,1912 - INSTANT NOODLE CUP,GEKIKARA,NISSIN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,GEKIKARA,POP MIE,31,10.3333333333333333,1.0217391304347826,1.2391304347826087
NOODLE,1912 - INSTANT NOODLE CUP,GEKIKARA,SEDAAP,25,8.3333333333333333,1.0227272727272727,1.2954545454545455
NOODLE,1912 - INSTANT NOODLE CUP,MOMMY,RASA JUARA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,NISSIN,POP MIE,19,6.3333333333333333,1.1333333333333333,1.5000000000000000
NOODLE,1912 - INSTANT NOODLE CUP,NISSIN,SEDAAP,10,3.3333333333333333,1.0909090909090909,1.2727272727272727
NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,SEDAAP,1259,419.6666666666666667,1.5550847457627119,1.4675141242937853
NOODLE,1913 - INSTANT RICE NOODLE,BIHUNKU,SUPER BIHUN,109,36.3333333333333333,1.7727272727272727,1.6193181818181818
NOODLE,1914 - PREPARED NOODLE,3 AYAM,BURUNG LAYANG,9,3.0000000000000000,1.5454545454545455,1.9090909090909091
NOODLE,1914 - PREPARED NOODLE,3 AYAM,TANAM JAGUNG,78,26.0000000000000000,1.6025641025641026,1.2179487179487179
NOODLE,1914 - PREPARED NOODLE,BURUNG LAYANG,TANAM JAGUNG,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
NOODLE,1923 - INSTANT PORRIDGE,KIMBO,SUPER BUBUR,24,8.0000000000000000,1.3571428571428571,1.9523809523809524
PERSONAL CARE,3211 - SHAMPOO,CBD,INTENSE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CBD,LIFEBUOY,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CBD,PANTENE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CBD,SELSUN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,DOVE,4,1.3333333333333333,1.2500000000000000,1.2500000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,EMERON,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,HEAD & SHOULDER,40,13.3333333333333333,2.3209876543209877,1.5185185185185185
PERSONAL CARE,3211 - SHAMPOO,CLEAR,LIFEBUOY,20,6.6666666666666667,1.7826086956521739,1.5652173913043478
PERSONAL CARE,3211 - SHAMPOO,CLEAR,MAKARIZO,19,6.3333333333333333,1.9230769230769231,1.2307692307692308
PERSONAL CARE,3211 - SHAMPOO,CLEAR,NATUR,3,1.00000000000000000000,1.00000000000000000000,1.3333333333333333
PERSONAL CARE,3211 - SHAMPOO,CLEAR,PALMOLIVE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,PANTENE,39,13.0000000000000000,1.3181818181818182,1.1136363636363636
PERSONAL CARE,3211 - SHAMPOO,CLEAR,REJOICE,13,4.3333333333333333,1.8125000000000000,1.6250000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,SERASOFT,19,6.3333333333333333,1.6153846153846154,1.1538461538461538
PERSONAL CARE,3211 - SHAMPOO,CLEAR,SUNSILK,36,12.0000000000000000,1.3958333333333333,1.3333333333333333
PERSONAL CARE,3211 - SHAMPOO,CLEAR,TRESEMME,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,CLEAR,ZINC,24,8.0000000000000000,1.5526315789473684,1.2368421052631579
PERSONAL CARE,3211 - SHAMPOO,DOVE,ELLIPS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,EMERON,8,2.6666666666666667,1.3333333333333333,1.1111111111111111
PERSONAL CARE,3211 - SHAMPOO,DOVE,HEAD & SHOULDER,19,6.3333333333333333,1.3333333333333333,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,LIFEBUOY,15,5.0000000000000000,1.2666666666666667,1.2000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,MAKARIZO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,MUSTIKA RATU,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,NATUR,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,PALMOLIVE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,PANTENE,3,1.00000000000000000000,1.00000000000000000000,1.5000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,REJOICE,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,SERASOFT,5,1.6666666666666667,1.4285714285714286,1.1428571428571429
PERSONAL CARE,3211 - SHAMPOO,DOVE,SUNSILK,6,2.0000000000000000,2.1666666666666667,2.6666666666666667
PERSONAL CARE,3211 - SHAMPOO,DOVE,TRESEMME,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,DOVE,ZINC,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,ELLIPS,HEAD & SHOULDER,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,EMERON,HEAD & SHOULDER,39,13.0000000000000000,1.6481481481481481,1.3518518518518519
PERSONAL CARE,3211 - SHAMPOO,EMERON,LIFEBUOY,5,1.6666666666666667,1.2000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,EMERON,MAKARIZO,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,EMERON,NATUR,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,EMERON,PANTENE,22,7.3333333333333333,1.0833333333333333,1.0416666666666667
PERSONAL CARE,3211 - SHAMPOO,EMERON,REJOICE,19,6.3333333333333333,1.4074074074074074,1.2592592592592593
PERSONAL CARE,3211 - SHAMPOO,EMERON,SELSUN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,EMERON,SERASOFT,34,11.3333333333333333,1.1315789473684211,1.1052631578947368
PERSONAL CARE,3211 - SHAMPOO,EMERON,SUNSILK,22,7.3333333333333333,1.2173913043478261,1.1304347826086957
PERSONAL CARE,3211 - SHAMPOO,EMERON,TRESEMME,6,2.0000000000000000,1.1428571428571429,1.2857142857142857
PERSONAL CARE,3211 - SHAMPOO,EMERON,ZINC,42,14.0000000000000000,1.5666666666666667,1.4500000000000000
PERSONAL CARE,3211 - SHAMPOO,ERHA,MUSTIKA RATU,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,LIFEBUOY,23,7.6666666666666667,1.0434782608695652,1.1739130434782609
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,MAKARIZO,30,10.0000000000000000,1.3260869565217391,1.3478260869565217
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,NATUR,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,PANTENE,100,33.3333333333333333,1.2105263157894737,1.1754385964912281
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,REJOICE,46,15.3333333333333333,1.3200000000000000,1.6133333333333333
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,SERASOFT,42,14.0000000000000000,1.0967741935483871,1.3064516129032258
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,SUNSILK,62,20.6666666666666667,1.1558441558441558,1.2857142857142857
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,TRESEMME,14,4.6666666666666667,1.4000000000000000,1.2000000000000000
PERSONAL CARE,3211 - SHAMPOO,HEAD & SHOULDER,ZINC,51,17.0000000000000000,1.2794117647058824,1.1911764705882353
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,MAKARIZO,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,MUSTIKA RATU,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,NATUR,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,PANTENE,38,12.6666666666666667,1.0975609756097561,1.1219512195121951
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,REJOICE,10,3.3333333333333333,1.4545454545454545,1.6363636363636364
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,SERASOFT,16,5.3333333333333333,1.00000000000000000000,1.1666666666666667
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,SUNSILK,29,9.6666666666666667,1.4871794871794872,1.2307692307692308
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,TRESEMME,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,LIFEBUOY,ZINC,18,6.0000000000000000,1.0869565217391304,1.3478260869565217
PERSONAL CARE,3211 - SHAMPOO,LOREAL,MAKARIZO,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,NATUR,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,PANTENE,16,5.3333333333333333,1.2777777777777778,1.1666666666666667
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,REJOICE,18,6.0000000000000000,1.2105263157894737,1.4736842105263158
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,SERASOFT,14,4.6666666666666667,1.1333333333333333,1.1333333333333333
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,SUNSILK,14,4.6666666666666667,1.00000000000000000000,1.0666666666666667
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,TRESEMME,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,MAKARIZO,ZINC,25,8.3333333333333333,1.1111111111111111,1.1481481481481481
PERSONAL CARE,3211 - SHAMPOO,MUSTIKA RATU,PALMOLIVE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,MUSTIKA RATU,TRESEMME,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,NATUR,PANTENE,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,NATUR,REJOICE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
PERSONAL CARE,3211 - SHAMPOO,NATUR,SERASOFT,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
